asin,week,brand,SKU,Model,(Parent) ASIN,Title,sessions,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,buy_box_pct,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,conversion_pct,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,gmv,Spend,Clicks,Impressions,attributed_sales,ams_orders,ad_channel,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct
B0DJ2WP1M5,20,Fossil,FBA79651,MK9193,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,57,2,0.0003,0.0005,73,2,0.0003,0.0004,1.0,1.0,1,0,0.0175,0.0,17368.64406779661,0,1,0,0,0,0,0,0,0,,,,,,,
B0DJ2X1477,20,Fossil,FBA79629,ES5380,B0DJ2X1477,Fossil Women's Sloan Gold Analog Quartz Stainless Steel Watch ES5380,170,1,0.0009,0.0003,217,1,0.0008,0.0002,0.841,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2XCDJ1,20,Fossil,FBA79618,AR11639,B0DJ2XCDJ1,Emporio Armani Women's Stainless Steel Analog Green Dial Watch-AR11639,164,5,0.0008,0.0013,214,5,0.0008,0.0009,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2XDV59,20,Fossil,FBA79647,MK4873,B0DJ2XDV59,Michael Kors Rylee Silver Watch MK4873,319,12,0.0016,0.0032,367,16,0.0013,0.003,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2XNSD2,20,Fossil,FBA79643,ME3266,B0DJ2XNSD2,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3266,966,16,0.0049,0.0042,1177,20,0.0043,0.0038,0.8469,1.0,1,0,0.001,0.0,16521.18644067797,0,1,0,0,0,0,0,0,0,,,,,,,
B0DJ2XQB3P,20,Fossil,FBA79639,FS6089,B0DJ2XQB3P,Fossil Men's Everett Black Analog Quartz Leather Watch FS6089,645,12,0.0032,0.0032,864,13,0.0032,0.0024,0.9974,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2XWYX7,20,Fossil,FBA79650,MK9192,B0DJ2XWYX7,Michael Kors Sage Gold Watch MK9192,74,1,0.0004,0.0003,88,1,0.0003,0.0002,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2Y1BG6,20,Fossil,FBA79632,ES5387SET,B0DJ2Y1BG6,Fossil Women's Carlie Gold Analog Quartz Stainless Steel Watch ES5387Set,279,0,0.0014,0.0,322,0,0.0012,0.0,0.8758,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2Y4J4Q,20,Fossil,FBA79642,ME3265,B0DJ2Y4J4Q,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3265,183,9,0.0009,0.0024,244,9,0.0009,0.0017,0.8545,1.0,2,0,0.0109,0.0,33040.6779661017,0,2,0,0,0,0,0,0,0,,,,,,,
B0DJ2YM76K,20,Fossil,FBA79630,ES5381,B0DJ2YM76K,Fossil Women's Sloan Silver Quartz Stainless Steel Analog Watch ES5381,76,1,0.0004,0.0003,101,3,0.0004,0.0006,0.5349,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DJ2Z6JSW,20,Fossil,FBA79634,FS6081SET,B0DJ2Z6JSW,Fossil Men's Machine Brown Analog Quartz Leather Watch FS6081Set,16,1,0.0001,0.0003,21,1,0.0001,0.0002,0.8947,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DKJBJBX6,20,Fossil,FBA79628,AX7163SET,B0DKJBJBX6,Armani Exchange Analog Black Dial Men's Watch-AX7163SET,154,5,0.0008,0.0013,198,5,0.0007,0.0009,0.9839,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DKJH623H,20,Fossil,FBA79625,AX2461,B0DKJH623H,Armani Exchange Analog Black Dial Men's Stainless Steel Watch-AX2461,840,23,0.0042,0.0061,1212,31,0.0044,0.0058,0.1651,0.2222,1,0,0.0012,0.0,9149.152542372882,0,1,0,0,0,0,0,0,0,,,,,,,
B0DKJHSD8R,20,Fossil,FBA79627,AX4184,B0DKJHSD8R,Armani Exchange Analog Gray Dial Men's Stainless Steel Watch-AX4184,4659,70,0.0235,0.0186,6086,82,0.0222,0.0154,0.9925,0.5476,6,0,0.0013,0.0,81320.33898305085,0,6,0,0,0,0,0,0,0,,,,,,,
B0DKJQDKPD,20,Fossil,FBA79622,AX1964,B0DKJQDKPD,Armani Exchange Analog Black Dial Men's Watch-AX1964,19,1,0.0001,0.0003,28,1,0.0001,0.0002,0.8,0.0,1,0,0.0526,0.0,8895.762711864407,0,1,0,0,0,0,0,0,0,,,,,,,
B0DP5HM2ZR,20,Fossil,FBA79756,MK4882,B0DP5HM2ZR,Michael Kors Emery Multicolor Quartz Stainless Steel Watch MK4882,35,0,0.0002,0.0,40,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DP5J526J,20,Fossil,FBA79761,MK9201,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,21,0,0.0001,0.0,39,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DP5J7VF3,20,Fossil,FBA79759,MK9196,B0DP5J7VF3,Michael Kors Panorama Silver Quartz Stainless Steel Watch MK9196,85,0,0.0004,0.0,108,0,0.0004,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DP5JYG31,20,Fossil,FBA79760,MK9198,B0DP5JYG31,Michael Kors Panorama Black Quartz Stainless Steel Watch MK9198,88,2,0.0004,0.0005,111,2,0.0004,0.0004,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DP5KBJ7H,20,Fossil,FBA79758,MK9195,B0DP5KBJ7H,Michael Kors Panorama Gold Quartz Stainless Steel Watch MK9195,396,7,0.002,0.0019,601,9,0.0022,0.0017,1.0,1.0,2,1,0.0051,0.1429,19488.13559322034,11498,2,1,0,0,0,0,0,0,,,,,,,
B0DSBN62LR,20,Fossil,FBA79738,AX7165SET,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,253,6,0.0013,0.0016,315,6,0.0011,0.0011,1.0,1.0,1,0,0.004,0.0,13554.23728813559,0,1,0,0,0,0,0,0,0,,,,,,,
B0DSBN63D1,20,Fossil,FBA79730,AX1767,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,208,3,0.001,0.0008,329,3,0.0012,0.0006,0.9164,0.0,2,0,0.0096,0.0,17071.18644067797,0,2,0,0,0,0,0,0,0,,,,,,,
B0DSBPGKDR,20,Fossil,FBA79737,AX5916,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,63,1,0.0003,0.0003,99,2,0.0004,0.0004,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBPPPJ9,20,Fossil,FBA79741,ES5398,B0DSBPPPJ9,Fossil Womens Raquel Gold Quartz Stainless Steel White Dial Analog Watch ES5398,42,2,0.0002,0.0005,47,3,0.0002,0.0006,0.907,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBPT3J3,20,Fossil,FBA79750,FS6108,B0DSBPT3J3,Fossil Mens Everett Brown Quartz Leather Dark Brown Dial Analog Watch FS6108,187,4,0.0009,0.0011,231,6,0.0008,0.0011,0.8821,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBQ8JV7,20,Fossil,FBA79757,MK7519LE,B0DSBQ8JV7,Michael Kors Lexington Blue Quartz Stainless Steel Watch MK7519LE,65,1,0.0003,0.0003,77,1,0.0003,0.0002,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBQCZTK,20,Fossil,FBA79731,AX2463,B0DSBQCZTK,Armani Exchange Men Analogue Black Band Black Quartz Stainless Steel Watch AX2463,1741,30,0.0088,0.008,2345,50,0.0086,0.0094,0.9971,1.0,3,1,0.0017,0.0333,60994.06779661017,23991,3,1,0,0,0,0,0,0,,,,,,,
B0DSBQDZNV,20,Fossil,FBA79746,FS6104,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,508,13,0.0026,0.0034,677,20,0.0025,0.0038,0.765,1.0,3,0,0.0059,0.0,40660.16949152543,0,3,0,0,0,0,0,0,0,,,,,,,
B0DSBQN2B9,20,Fossil,FBA79749,FS6107,B0DSBQN2B9,Fossil Men Everett Grey Quartz Stainless Steel Analog Watch FS6107,143,4,0.0007,0.0011,187,4,0.0007,0.0008,0.8362,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBQWH32,20,Fossil,FBA79743,ES5400,B0DSBQWH32,Fossil Womens Raquel Silver Quartz Stainless Steel White Dial Analog Watch ES5400,30,0,0.0002,0.0,40,0,0.0001,0.0,0.75,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBQYVSM,20,Fossil,FBA79754,FS6112,B0DSBQYVSM,Fossil Men Neutra Multicolor Quartz Stainless Steel White Dial Analog Watch FS6112,426,6,0.0021,0.0016,516,8,0.0019,0.0015,0.9205,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBR8G7Y,20,Fossil,FBA79735,AX5176,B0DSBR8G7Y,Armani Exchange Multicolor Quartz Stainless Steel Watch AX5176,163,1,0.0008,0.0003,220,1,0.0008,0.0002,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBRPS7R,20,Fossil,FBA79740,AX7167SET,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,39,0,0.0002,0.0,81,0,0.0003,0.0,0.9825,0.0,1,0,0.0256,0.0,12706.77966101695,0,1,0,0,0,0,0,0,0,,,,,,,
B0DSBRQNM8,20,Fossil,FBA79742,ES5399,B0DSBRQNM8,Fossil Women Raquel Multicolor Quartz Stainless Steel White Dial Analog Watch ES5399,97,0,0.0005,0.0,123,0,0.0004,0.0,0.5185,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBRWZ8N,20,Fossil,FBA79755,FS6113,B0DSBRWZ8N,Fossil Chronograph Men Neutra Brown Quartz Leather Gold Dial Watch FS6113,566,12,0.0029,0.0032,668,12,0.0024,0.0023,0.9373,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DSBS17RY,20,Fossil,FBA79733,AX4186,B0DSBS17RY,Armani Exchange Silver Quartz Stainless Steel Watch AX4186,253,6,0.0013,0.0016,375,9,0.0014,0.0017,0.9936,1.0,1,1,0.004,0.1667,12283.05084745763,14494,1,1,0,0,0,0,0,0,,,,,,,
B0DSBSD26P,20,Fossil,FBA79753,FS6111,B0DSBSD26P,Fossil Chronograph Men Neutra Grey Quartz Stainless Steel Blue Dial Watch FS6111,913,17,0.0046,0.0045,1269,24,0.0046,0.0045,0.9789,1.0,1,0,0.0011,0.0,12282.20338983051,0,1,0,0,0,0,0,0,0,,,,,,,
B0DSBSGK17,20,Fossil,FBA79748,FS6106,B0DSBSGK17,Fossil Men Everett Multicolor Quartz Stainless Steel Green Dial Analog Watch FS6106,1086,22,0.0055,0.0058,1438,31,0.0052,0.0058,0.9627,1.0,2,0,0.0018,0.0,27106.77966101695,0,2,0,0,0,0,0,0,0,,,,,,,
B0DT2KTXK3,20,Fossil,FBA79728,AR11676,B0DT2KTXK3,Emporio Armani Silver Quartz Stainless Steel Watch AR11676,95,2,0.0005,0.0005,151,3,0.0006,0.0006,0.9918,1.0,1,0,0.0105,0.0,14234.74576271187,0,1,0,0,0,0,0,0,0,,,,,,,
B0DT2Q1R2H,20,Fossil,FBA79800,AR11666,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,376,4,0.0019,0.0011,517,7,0.0019,0.0013,0.9661,0.6,1,0,0.0027,0.0,13555.08474576271,0,1,0,0,0,0,0,0,0,,,,,,,
B0DT2QDBS3,20,Fossil,FBA79723,AR11665,B0DT2QDBS3,Emporio Armani Brown Quartz Leather Watch AR11665,685,11,0.0034,0.0029,907,14,0.0033,0.0026,0.9256,1.0,1,0,0.0015,0.0,13555.08474576271,0,1,0,0,0,0,0,0,0,,,,,,,
B0DT2XZNK5,20,Fossil,FBA79799,AR11664,B0DT2XZNK5,Emporio Armani Silver Quartz Stainless Steel Watch AR11664,170,5,0.0009,0.0013,203,6,0.0007,0.0011,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT2ZQV18,20,Fossil,FBA79796,AR11661,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,22,0,0.0001,0.0,27,0,0.0001,0.0,0.9565,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT2ZS8T4,20,Fossil,FBA79724,AR11671,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,25,1,0.0001,0.0003,36,1,0.0001,0.0002,0.8125,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT31Q99D,20,Fossil,FBA79801,AR11669,B0DT31Q99D,Emporio Armani Silver Quartz Stainless Steel Watch AR11669,3,1,0.0,0.0003,6,4,0.0,0.0008,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT322B7L,20,Fossil,FBA79797,AR11662,B0DT322B7L,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,5,0,0.0,0.0,9,0,0.0,0.0,0.8333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT32JDPV,20,Fossil,FBA79798,AR11663,B0DT32JDPV,Emporio Armani Gold Quartz Stainless Steel Watch AR11663,9,3,0.0,0.0008,14,6,0.0001,0.0011,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT36621X,20,Fossil,FBA79725,AR11672,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,39,1,0.0002,0.0003,45,2,0.0002,0.0004,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT381WY9,20,Fossil,FBA79727,AR11674,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,82,4,0.0004,0.0011,134,6,0.0005,0.0011,0.9727,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0DT3F8L97,20,Fossil,FBA79795,AR11660,B0DT3F8L97,Emporio Armani Black Quartz Leather Watch AR11660,5,0,0.0,0.0,7,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVBJX29,20,Fossil,FBA79881,FS6129,B0FCVBJX29,Fossil Neutra Brown Quartz Leather Watch FS6129,81,1,0.0004,0.0003,105,1,0.0004,0.0002,0.9897,1.0,1,0,0.0123,0.0,11012.71186440678,0,1,0,0,0,0,0,0,0,,,,,,,
B0FCVBY986,20,Fossil,FBA79879,ES5434,B0FCVBY986,Fossil Raquel Gold Quartz Stainless Steel Watch ES5434,81,2,0.0004,0.0005,100,2,0.0004,0.0004,0.8387,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVFDZP7,20,Fossil,FBA79884,FS6133,B0FCVFDZP7,Fossil Grant Metallic Quartz Stainless Steel Watch FS6133,73,0,0.0004,0.0,105,0,0.0004,0.0,0.8242,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVGHVV7,20,Fossil,FBA79878,ES5422,B0FCVGHVV7,Fossil Gilmore Multicolor Quartz Stainless Steel Watch ES5422,25,0,0.0001,0.0,38,0,0.0001,0.0,0.8889,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVHPY4B,20,Fossil,FBA79877,ES5421,B0FCVHPY4B,Fossil Gilmore Gold Quartz Stainless Steel Watch ES5421,63,0,0.0003,0.0,107,0,0.0004,0.0,0.314,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVKH4TS,20,Fossil,FBA79873,ES5417,B0FCVKH4TS,Fossil Raquel Gold Quartz Stainless Steel Watch ES5417,39,0,0.0002,0.0,60,0,0.0002,0.0,0.9333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVLB3FG,20,Fossil,FBA79876,ES5420,B0FCVLB3FG,Fossil Gilmore Rose Gold Quartz Stainless Steel Watch ES5420,33,1,0.0002,0.0003,56,4,0.0002,0.0008,0.4,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVLFLGF,20,Fossil,FBA79875,ES5419,B0FCVLFLGF,Fossil Gilmore Silver Quartz Stainless Steel Watch ES5419,62,1,0.0003,0.0003,98,1,0.0004,0.0002,0.9205,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FCVPBY7Y,20,Fossil,FBA79882,FS6131,B0FCVPBY7Y,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6131,1667,35,0.0084,0.0093,2354,52,0.0086,0.0098,0.2416,0.1538,1,0,0.0006,0.0,12283.89830508475,0,1,0,0,0,0,0,0,0,,,,,,,
B0FCVRKB8C,20,Fossil,FBA79883,FS6132,B0FCVRKB8C,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6132,441,8,0.0022,0.0021,616,11,0.0022,0.0021,0.985,1.0,1,0,0.0023,0.0,12283.89830508475,0,1,0,0,0,0,0,0,0,,,,,,,
B0FFD4KBM7,20,Fossil,FBA79868,AX5730,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,151,3,0.0008,0.0008,244,3,0.0009,0.0006,0.9561,1.0,3,0,0.0199,0.0,27531.35593220339,0,3,0,0,0,0,0,0,0,,,,,,,
B0FFD8Q4K6,20,Fossil,FBA79871,AX5735,B0FFD8Q4K6,Armani Exchange Gold Quartz Stainless Steel Watch AX5735,22,0,0.0001,0.0,32,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFDJHKR5,20,Fossil,FBA79864,AX2820,B0FFDJHKR5,Armani Exchange Silver Quartz Stainless Steel Watch AX2820,53,0,0.0003,0.0,73,0,0.0003,0.0,0.678,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFDLZV1H,20,Fossil,FBA79866,AX2822,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,153,10,0.0008,0.0027,219,23,0.0008,0.0043,0.9784,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFDM5QJX,20,Fossil,FBA79867,AX2823,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,39,0,0.0002,0.0,60,0,0.0002,0.0,0.9231,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFDSN4S1,20,Fossil,FBA79865,AX2821,B0FFDSN4S1,Armani Exchange Multicolor Quartz Stainless Steel Watch AX2821,620,10,0.0031,0.0027,736,11,0.0027,0.0021,0.9757,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFHXRJNS,20,Fossil,FBA79860,AR11694,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,3,0,0.0,0.0,3,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJ2583H,20,Fossil,FBA79861,AR11706,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,3,0,0.0,0.0,3,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJ4N8BK,20,Fossil,FBA79858,AR11692,B0FFJ4N8BK,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11692,153,2,0.0008,0.0005,236,3,0.0009,0.0006,0.9754,1.0,1,0,0.0065,0.0,16944.91525423729,0,1,0,0,0,0,0,0,0,,,,,,,
B0FFJ939GQ,20,Fossil,FBA79863,AR11708,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,30,1,0.0002,0.0003,40,1,0.0001,0.0002,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJG71QJ,20,Fossil,FBA79857,AR11691,B0FFJG71QJ,Emporio Armani Silver Quartz Stainless Steel Watch AR11691,17,0,0.0001,0.0,19,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJJM7DS,20,Fossil,FBA79862,AR11707,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,30,0,0.0002,0.0,40,0,0.0001,0.0,0.8788,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJPKHZL,20,Fossil,FBA79856,AR11690,B0FFJPKHZL,Emporio Armani Black Quartz Leather Watch AR11690,39,3,0.0002,0.0008,49,3,0.0002,0.0006,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJQB51R,20,Fossil,FBA79859,AR11693,B0FFJQB51R,Emporio Armani Green Quartz Rubber Watch AR11693,7,0,0.0,0.0,8,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FFJQBHGH,20,Fossil,FBA79855,AR11689,B0FFJQBHGH,Emporio Armani Metallic Quartz Stainless Steel Watch AR11689,158,7,0.0008,0.0019,195,8,0.0007,0.0015,0.989,1.0,1,0,0.0063,0.0,16943.22033898305,0,1,0,0,0,0,0,0,0,,,,,,,
B0FJ2RND61,20,Fossil,FBA79885,ME3270,B0FJ2RND61,Fossil Townsman Brown Automatic Leather Watch ME3270,1379,38,0.0069,0.0101,1748,55,0.0064,0.0103,0.8175,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FJ2SQTNR,20,Fossil,FBA79880,FS6128,B0FJ2SQTNR,Fossil Everett Silver Quartz Stainless Steel Watch FS6128,104,3,0.0005,0.0008,135,4,0.0005,0.0008,0.8033,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FJ2SSSZR,20,Fossil,FBA79874,ES5418,B0FJ2SSSZR,Fossil Raquel Brown Quartz Leather Watch ES5418,69,1,0.0003,0.0003,86,1,0.0003,0.0002,0.8537,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FJZZ4X7Q,20,Fossil,FBA79891,MK9221,B0FJZZ4X7Q,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,13,0,0.0001,0.0,17,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FJZZ6J3R,20,Fossil,FBA79890,MK9220,B0FJZZ6J3R,Michael Kors Billie Gold Quartz Stainless Steel Watch MK9220,9,1,0.0,0.0003,11,1,0.0,0.0002,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FK1995CB,20,Fossil,FBA79896,MK7559,B0FK1995CB,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,139,2,0.0007,0.0005,187,8,0.0007,0.0015,0.9878,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FK1FC978,20,Fossil,FBA79894,MK4923,B0FK1FC978,Michael Kors Phoebe Gold Quartz Stainless Steel Watch MK4923,123,1,0.0006,0.0003,168,1,0.0006,0.0002,0.953,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FK237HV4,20,Fossil,FBA79892,MK9222,B0FK237HV4,Michael Kors Billie Silver Quartz Stainless Steel Watch MK9222,21,0,0.0001,0.0,26,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FKBV3N4Y,20,Fossil,FBA79895,MK4932,B0FKBV3N4Y,Michael Kors Georgie Rose Gold Quartz Stainless Steel Watch MK4932,13,0,0.0001,0.0,15,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FKBVB3YH,20,Fossil,FBA79889,MK4935,B0FKBVB3YH,Michael Kors Georgie Multicolor Quartz Stainless Steel Watch MK4935,28,0,0.0001,0.0,33,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FKBVVZ7P,20,Fossil,FBA79887,MK4933,B0FKBVVZ7P,Michael Kors Georgie Silver Quartz Stainless Steel Watch MK4933,31,0,0.0002,0.0,33,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FKBW8L5H,20,Fossil,FBA79886,MK4931,B0FKBW8L5H,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4931,32,0,0.0002,0.0,39,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FKBWS861,20,Fossil,FBA79888,MK4934,B0FKBWS861,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4934,28,0,0.0001,0.0,30,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FQ7WTM8P,20,Fossil,FBA79942,MK4962,B0FQ7WTM8P,Michael Kors Phoebe Rose Gold Quartz Stainless Steel Watch MK4962,85,1,0.0004,0.0003,120,2,0.0004,0.0004,0.9811,0.0,1,0,0.0118,0.0,17368.64406779661,0,1,0,0,0,0,0,0,0,,,,,,,
B0FQ832739,20,Fossil,FBA79950,MK9245SET,B0FQ832739,Michael Kors Lexington Gold Quartz Stainless Steel Watch MK9245SET,70,5,0.0004,0.0013,99,11,0.0004,0.0021,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
B0FQ8BFNPN,20,Fossil,FBA79943,MK4963,B0FQ8BFNPN,Michael Kors Phoebe Silver Quartz Stainless Steel Watch MK4963,15,0,0.0001,0.0,15,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,,,,,,,
